Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-09-04,24.615873336791992,24.88169871376592,24.444665053716438,24.548291662541246,199985200
2015-09-08,25.300708770751953,25.357027685632065,24.852410689546993,25.174554951409906,219374400
2015-09-09,24.81411361694336,25.685929297421087,24.728507768495984,25.627358864892383,340043200
2015-09-10,25.359283447265625,25.51922897519716,24.757797788977243,24.84114869131622,251571200
2015-09-11,25.728731155395508,25.728731155395508,25.1768065137865,25.18356450812768,199662000
2015-09-14,25.976533889770508,26.332469818825018,25.87516053772992,26.26263491936225,233453600
2015-09-15,26.195049285888672,26.251368191893324,25.776036487716738,26.11620316122548,173364800
2015-09-16,26.224332809448242,26.253618018027414,26.00581520754931,26.188287889304902,148694000
2015-09-17,25.663400650024414,26.24235897954354,25.618346209241246,26.055381503448316,256450400
2015-09-18,25.557519912719727,25.749005576015467,25.201585718298077,25.278178608643024,297141200
2015-09-21,25.954002380371094,25.990047302341885,25.604826222040554,25.607077740626373,200888000
2015-09-22,25.546255111694336,25.721969816585066,25.348011470306602,25.541748636908316,201384800
2015-09-23,25.753507614135742,25.843618201695993,25.52372724863778,25.59806689356222,143026800
2015-09-24,25.906696319580078,26.019334129665207,25.31422205727026,25.512463984282117,200878000
2015-09-25,25.84136962890625,26.287416172549907,25.6859288802746,26.23109725999836,224607600
2015-09-28,25.329992294311523,25.8098287657141,25.329992294311523,25.647630037714173,208436000
2015-09-29,24.568559646606445,25.571037230879273,24.298229578216393,25.417849733800466,293461600
2015-09-30,24.847898483276367,25.127239736095433,24.494215872610788,24.818611556340024,265892000
2015-10-01,24.685707092285156,24.69471832487898,24.174330384566158,24.570816025110002,255716400
2015-10-02,24.86592674255371,25.007851508392402,24.22839793070955,24.332024528107247,232079200
2015-10-05,24.956031799316406,25.08894530294106,24.570810712485372,24.7532834065852,208258800
2015-10-06,25.07543182373047,25.172300421099205,24.728507119635847,24.92224431437332,192787200
2015-10-07,24.956031799316406,25.179054171962477,24.647405313613383,25.172296178657522,187062400
2015-10-08,24.66768455505371,24.823125309088653,24.37707874993993,24.823125309088653,247918400
2015-10-09,25.25790786743164,25.29395107965489,24.66543177580045,24.78032284477605,211064400
2015-10-12,25.14076042175293,25.39982774471061,25.104717214029698,25.395322988263967,121868800
2015-10-13,25.183565139770508,25.332246175155987,24.933509030574335,24.965047484102065,132197200
2015-10-14,24.82762336730957,25.122733849725346,24.681193885350055,25.070921424837714,177849600
2015-10-15,25.19932746887207,25.25339312887528,24.890699293867574,24.989821102803745,150694000
2015-10-16,25.01460075378418,25.23086510558611,24.899709726080683,25.18130420270553,156930400
2015-10-19,25.17005157470703,25.174556331909038,24.80510436753319,24.96054513111562,119036800
2015-10-20,25.629610061645508,25.719720665801567,24.965047578588607,25.08219016088971,195871200
2015-10-21,25.62735366821289,26.03735520635848,25.613835962994656,25.68141933293635,167180800
2015-10-22,26.01934051513672,26.01934051513672,25.703954225755297,25.755768387345597,166616400
2015-10-23,26.825820922851562,26.859612609192745,26.206312975224012,26.289663853653483,237467600
2015-10-26,25.969768524169922,26.61180358186333,25.888669178070092,26.600540834120523,265335200
2015-10-27,25.805322647094727,26.253620644244485,25.679167132689763,25.99680657804078,279537600
2015-10-28,26.86862564086914,26.875385353996066,26.145491020799188,26.341481452277073,342205600
2015-10-29,27.1524715423584,27.188516468319552,26.643348134815415,26.740216724940186,204909200
2015-10-30,26.920434951782227,27.307909269597495,26.909170483981082,27.256095123915298,197461200
2015-11-02,27.29890251159668,27.33945219612116,26.945219820523008,27.213298385919117,128813200
2015-11-03,27.612037658691406,27.819290854009132,27.19077155451388,27.211047257706316,182076000
2015-11-04,27.483627319335938,27.89362890403966,27.398023197243226,27.738188166752433,179544400
2015-11-05,27.35693359375,27.757379260931657,27.18951651861595,27.5673368105555,158210800
2015-11-06,27.38860511779785,27.558285063713978,27.28906072325715,27.399917804621726,132169200
2015-11-09,27.277748107910156,27.558285135925956,27.160104104572454,27.36598154193185,135485600
2015-11-10,26.418033599853516,26.71214617404694,26.25740347046507,26.447445892916978,236511600
2015-11-11,26.268718719482422,26.56509247892619,26.06510243487179,26.327541585275206,180872000
2015-11-12,26.180484771728516,26.429348347574205,26.16464804579489,26.302654540105202,130102400
2015-11-13,25.415796279907227,26.146552110237906,25.39995955174892,26.062842703644634,183249600
2015-11-16,25.832073211669922,25.84564705404138,25.112630222732484,25.19860076787428,152426800
2015-11-17,25.721220016479492,26.028906481166022,25.63751061506187,25.9994941834949,110467600
2015-11-18,26.535680770874023,26.580928065036172,26.130711101650345,26.189533964920045,186698800
2015-11-19,26.87277603149414,27.092229018715205,26.41577217620403,26.61486267412002,173183200
2015-11-20,26.990427017211914,27.130694683041032,26.888618002966997,26.96780164110825,137148400
2015-11-23,26.639747619628906,27.08770337092172,26.54698843422154,26.983631500342046,129930000
2015-11-24,26.895404815673828,27.00173786906148,26.497223743766426,26.544733926457408,171212800
2015-11-25,26.703096389770508,26.974585318315846,26.678209861502012,26.970059553499645,85553200
2015-11-27,26.653329849243164,26.78907520973863,26.605819663499336,26.761925792424744,52185600
2015-11-30,26.764183044433594,27.01530949201183,26.639750398850293,26.694047495980463,156721200
2015-12-01,26.54698944091797,26.879562375143816,26.438395253868805,26.86598853328104,139409600
2015-12-02,26.307180404663086,26.721199916323,26.261933106305477,26.54699419289124,133546400
2015-12-03,26.06283950805664,26.42256189793782,25.841125341024956,26.36826479749161,166278000
2015-12-04,26.92933464050293,26.979107693971734,26.04247465928576,26.08319790975356,231108000
2015-12-07,26.75965690612793,27.11711638656781,26.653323869762712,26.91802588248572,128336800
2015-12-08,26.748348236083984,26.83205590722651,26.43839890419285,26.58771636351994,137238000
2015-12-09,26.157867431640625,26.62618412697429,26.03569763380479,26.614871437405125,185445600
2015-12-10,26.282291412353516,26.456497119477177,26.132973960892578,26.25288084378169,116850800
2015-12-11,25.60582733154297,26.105817213211903,25.531167763754535,26.060569931804267,187544800
2015-12-14,25.447467803955078,25.492715099024338,24.83888184665366,25.379595135277526,257274800
2015-12-15,24.99724578857422,25.519861125468523,24.965572341013768,25.32529467555522,213292400
2015-12-16,25.189552307128906,25.336608602928948,24.6149044191711,25.128468287127408,224954000
2015-12-17,24.655630111694336,25.39543397675632,24.655630111694336,25.343398029625458,179091200
2015-12-18,23.988216400146484,24.77779317045669,23.938443345810153,24.63978841898795,385813200
2015-12-21,24.282325744628906,24.29137554658873,23.88414308876292,24.271013060660824,190362400
2015-12-22,24.259706497192383,24.370563570652795,24.08323791612002,24.298166867933446,131157600
2015-12-23,24.571918487548828,24.626215586458603,24.2529193635474,24.26875608931582,130629600
2015-12-24,24.440706253051758,24.66015932320073,24.422606639290688,24.66015932320073,54281600
2015-12-28,24.166950225830078,24.363779594235346,24.022156802890713,24.341154219466148,106816800
2015-12-29,24.60133171081543,24.757437828856503,24.176001225664045,24.198624875477893,123724800
2015-12-30,24.280073165893555,24.5922836986647,24.24839970863013,24.565136007338317,100855200
2015-12-31,23.814016342163086,24.214460272698112,23.714470217162262,24.209936233413412,163649200
2016-01-04,23.834379196166992,23.838904961921934,23.07647568316033,23.21448219542985,270597600
2016-01-05,23.237104415893555,23.947497701196713,23.169233468411488,23.924874052036024,223164000
2016-01-06,22.782367706298828,23.16018982469457,22.5945898148453,22.75069424383321,273829600
2016-01-07,21.82084083557129,22.653403857602136,21.81631679638618,22.325356645359758,324377600
2016-01-08,21.936220169067383,22.422636292013316,21.890972880172917,22.29594250225007,283192000
2016-01-11,22.29142189025879,22.41132878701104,22.0221957987083,22.39096802012428,198957600
2016-01-12,22.614948272705078,22.78010421815485,22.361558872832877,22.748430758930084,196616800
2016-01-13,22.033510208129883,22.89322277160208,22.01314943965227,22.696393379282014,249758400
2016-01-14,22.51539421081543,22.732586034939704,21.66020766034241,22.162460517242046,252680400
2016-01-15,21.97468376159668,22.105903335147378,21.574239845295597,21.764280557825284,319335600
2016-01-19,21.86835289001465,22.31856987621932,21.605913737566517,22.264272775258014,212350800
2016-01-20,21.89776039123535,22.2144966002557,21.13533129768815,21.51541440329787,289337600
2016-01-21,21.786907196044922,22.144364994082142,21.479220735553653,21.958848309910092,208646000
2016-01-22,22.945255279541016,22.954305084655992,22.255224468743922,22.31404561288052,263202000
2016-01-25,22.497299194335938,22.97013981957926,22.44526325095706,22.967876936978346,207178000
2016-01-26,22.621736526489258,22.82308998314993,22.187356152080223,22.608162679187153,300308000
2016-01-27,21.135334014892578,21.86156398885528,21.117234406090553,21.72808325760617,533478800
2016-01-28,21.286911010742188,21.384194235177628,20.902303877526773,21.219040077507753,222715200
2016-01-29,22.022197723388672,22.022197723388672,21.34574070031797,21.445286838883526,257666000
2016-02-01,21.816316604614258,21.879663509091227,21.583289751970966,21.82536640897864,163774000
2016-02-02,21.375150680541992,21.72808444103568,21.32990165607242,21.5878150542907,149428800
2016-02-03,21.7982120513916,21.909069109080566,21.28464828423909,21.49278855918625,183857200
2016-02-04,21.973365783691406,22.139417864836332,21.65263742893168,21.8050402764802,185886800
2016-02-05,21.386497497558594,22.04615371528405,21.311434527764984,21.955166351556468,185672400
2016-02-08,21.611692428588867,21.768643858114547,21.16358107706259,21.184052323567805,216085600
2016-02-09,21.60715103149414,21.823246334696968,21.366035884040432,21.44792437476818,177324800
2016-02-10,21.4433650970459,21.916498015833483,21.40469603019183,21.818686900271047,169374400
2016-02-11,21.313711166381836,21.54572906563232,21.061222018312716,21.33418415064035,200298800
2016-02-12,21.379680633544922,21.495689603040134,21.156763342841376,21.425175197778426,161405600
2016-02-16,21.98246192932129,22.030229902301087,21.520703121743708,21.613963906483452,196231600
2016-02-17,22.319114685058594,22.33958592976294,21.87100337295297,21.98928572504808,179452800
2016-02-18,21.896028518676758,22.49426759603916,21.85735771329363,22.482893523495918,156084000
2016-02-19,21.845983505249023,22.009760417382484,21.791391779684428,21.83688459508165,141496800
2016-02-22,22.037057876586914,22.041608199899244,21.818689214471288,21.907401429223263,137123200
2016-02-23,21.538902282714844,21.95061798174682,21.507056965410694,21.92787157444952,127770400
2016-02-24,21.859634399414062,21.923325045042535,21.227274795760042,21.37740423368996,145022800
2016-02-25,22.00975799560547,22.00975799560547,21.666281550198946,21.848256262644124,110330800
2016-02-26,22.04387664794922,22.29636398081136,21.968811955115953,22.109840696929485,115964400
2016-02-29,21.993846893310547,22.344147270768826,21.98474797936405,22.032515976002855,140865200
2016-03-01,22.867307662963867,22.921899377436283,22.159883594004658,22.212201882976903,201628400
2016-03-02,22.917354583740234,22.949199900406047,22.664865476290164,22.862762860233072,132678400
2016-03-03,23.08795738220215,23.135725361636695,22.84911574958967,22.878687643125172,147822800
2016-03-04,23.43143081665039,23.599756303397335,23.0583842052439,23.285851735879053,184220400
2016-03-07,23.172122955322266,23.39049162345449,22.96512662490448,23.29040533310392,143315600
2016-03-08,22.981042861938477,23.147094912198302,22.837738951628335,22.924175982943105,126247600
2016-03-09,23.00152587890625,23.106160773668737,22.80817701759104,23.044743545704556,108806800
2016-03-10,23.012897491455078,23.256287762667284,22.780881294822187,23.067490966907627,134054400
2016-03-11,23.260833740234375,23.26538232795209,23.087957904484547,23.256283417076858,109632800
2016-03-14,23.31998062133789,23.40869459348064,23.15165506136916,23.181226963896837,100304400
2016-03-15,23.788557052612305,23.925037236999444,23.62250497572415,23.64752654532976,160270800
2016-03-16,24.104740142822266,24.18207828833475,23.790833766368227,23.795384089892455,153214000
2016-03-17,24.06606674194336,24.21846957923751,23.874993103407714,24.002374372138394,137682800
2016-03-18,24.093355178833008,24.22528673436122,23.92730488949505,24.188891104378612,176820800
2016-03-21,24.09108543395996,24.486878425571163,23.91593447492919,24.0956340206831,142010800
2016-03-22,24.275341033935547,24.40499748842229,23.931864493458757,23.940963405143435,129777600
2016-03-23,24.141124725341797,24.354944726918998,24.08880817310861,24.220739737291957,102814000
2016-03-24,24.0364990234375,24.16843063777754,23.859074586778792,23.991006201118832,104532000
2016-03-28,23.927316665649414,24.1547842586745,23.897744767874546,24.11156486065893,77645600
2016-03-29,24.493709564208984,24.51873113733492,23.856799633541403,23.859074795309198,124760400
2016-03-30,24.92133903503418,25.116961226148646,24.70297044074254,24.714344510050786,182404400
2016-03-31,24.791685104370117,24.998681385469585,24.766663537744037,24.957737161485046,103553600
2016-04-01,25.019163131713867,25.021438293845662,24.611995882133915,24.74392751873439,103496000
2016-04-04,25.276193618774414,25.519583816667822,25.0828448218112,25.116965299830568,149424800
2016-04-05,24.978212356567383,25.18748383194415,24.889500146475836,24.909973129426067,106314800
2016-04-06,25.23979949951172,25.2443498224228,24.839456119882172,25.073749157491083,105616400
2016-04-07,24.689329147338867,25.116967534976737,24.593793188734622,25.01005750420733,127207600
2016-04-08,24.716623306274414,24.969110674747515,24.605162964066047,24.773490190300883,94326800
2016-04-11,24.798513412475586,25.160187746751195,24.755295754806788,24.787141075379505,117630000
2016-04-12,25.12151527404785,25.135162770890474,24.71662333694728,24.871299595669225,108929200
2016-04-13,25.485469818115234,25.55370905606362,25.203410483293805,25.203410483293805,133029200
2016-04-14,25.499113082885742,25.565078883419442,25.32396382559538,25.389929626129085,101895600
2016-04-15,24.9873104095459,25.54460695698863,24.960015413802225,25.501387566474868,187756000
2016-04-18,24.448209762573242,24.782585558511776,24.325377093774833,24.768938062680657,243286000
2016-04-19,24.318559646606445,24.566498474121147,24.163881623833273,24.539201739947092,129539600
2016-04-20,24.368602752685547,24.586971434961505,24.1252124962013,24.257144117401364,122444000
2016-04-21,24.104740142822266,24.32310881510685,24.002378688806406,24.32310881510685,126210000
2016-04-22,24.038774490356445,24.22074925282114,23.797659405214688,23.88637162467024,134732400
2016-04-25,23.90229606628418,24.03195253017809,23.772639602390267,23.884098241594486,112126400
2016-04-26,23.736236572265625,23.952331768521066,23.63615203847361,23.63615203847361,224064800
2016-04-27,22.250873565673828,22.453319527178387,21.764093193579775,21.836882733273107,458408400
2016-04-28,21.570749282836914,22.264524304446727,21.438817680604572,22.203108826408787,328970800
2016-04-29,21.322805404663086,21.545724343771447,21.043021319485298,21.37967228617201,274126000
2016-05-02,21.300065994262695,21.400152293928198,21.018006655270906,21.37513071901182,192640400
2016-05-03,21.650362014770508,21.777743290585477,21.309160681317795,21.427443046654588,227325200
2016-05-04,21.42517852783203,21.81414800142396,21.34101487249887,21.654919605018552,164102000
2016-05-05,21.338199615478516,21.528147547246324,21.210042816216113,21.51212794733852,143562000
2016-05-06,21.219205856323242,21.386267217550113,21.020103536087632,21.367960342981608,174799600
2016-05-09,21.23522186279297,21.45949631578954,21.189450319116013,21.283280674149378,131745600
2016-05-10,21.3794002532959,21.41372847769353,21.079604035302324,21.35880436626093,134747200
2016-05-11,21.171142578125,21.413725638629153,21.159699256174285,21.393129754324818,114876400
2016-05-12,20.67452621459961,21.232926662722967,20.47542573213343,21.219196076623327,305258800
2016-05-13,20.715730667114258,20.978911431148262,20.596728117345688,20.596728117345688,177571200
2016-05-16,21.484664916992188,21.601380142007418,20.97432498969999,21.143675294424245,245039200
2016-05-17,21.395423889160156,21.67233525839039,21.285575645601003,21.638008773532125,187667600
2016-05-18,21.64029312133789,21.78904760433817,21.486962356309558,21.548753512727977,168249600
2016-05-19,21.557903289794922,21.658598941455306,21.413726853467825,21.658598941455306,121768400
2016-05-20,21.791339874267578,21.839398699770236,21.63114204325234,21.658604977542307,128104000
2016-05-23,22.0682430267334,22.242171387099383,21.894314666367414,21.94008620646674,152074400
2016-05-24,22.4046573638916,22.44813814629909,22.16207255622388,22.249037613050458,140560800
2016-05-25,22.79828643798828,22.825747620254656,22.452718677753126,22.580875517678855,152675200
2016-05-26,22.97907829284668,23.05231101640874,22.574008426576956,22.81201521465512,225324800
2016-05-27,22.96534538269043,22.992808308091853,22.71360801086438,22.75709053958185,145364800
2016-05-31,22.853208541870117,22.976789089235623,22.61520175575942,22.793706408840983,169228800
2016-06-01,22.53281593322754,22.779977041220498,22.503065738119584,22.660972768776805,116693200
2016-06-02,22.36346435546875,22.390925535294077,22.114014247351715,22.336001429637584,160766400
2016-06-03,22.40923309326172,22.489331107309198,22.301672154681206,22.379482901188585,114019600
2016-06-06,22.57172203063965,23.317781688830866,22.324562651207234,22.425256566529306,93170000
2016-06-07,22.663265228271484,22.855502256828974,22.64724562139221,22.71361306303669,89638000
2016-06-08,22.642663955688477,22.784551369739813,22.583161824567,22.660970826336342,83392400
2016-06-09,22.805150985717773,22.882959994262276,22.53281596380014,22.541970272924072,106405600
2016-06-10,22.617496490478516,22.736499040632467,22.537398452297367,22.548840031462515,126851600
2016-06-13,22.276504516601562,22.68386348819173,22.22158039807501,22.585456830078268,152082000
2016-06-14,22.3039608001709,22.53739128983525,22.141475761211378,22.271921595080613,127727600
2016-06-15,22.230730056762695,22.52137368790753,22.20555614395469,22.386349815027693,117780800
2016-06-16,22.32455825805664,22.370328051832015,21.985855847699433,22.07281915427493,125307200
2016-06-17,21.81650733947754,22.118592543265496,21.809642044437833,22.111727248225794,244032800
2016-06-20,21.763874053955078,22.100287533869583,21.74785444757849,21.96984166880132,137647600
2016-06-21,21.94923973083496,22.04993362344696,21.667750443792706,21.727252570794565,142185600
2016-06-22,21.866857528686523,22.173519046988556,21.82108598012992,22.02705358361952,116876400
2016-06-23,21.992727279663086,22.03620981808834,21.798202982823383,21.956111783625662,128960800
2016-06-24,21.37482452392578,21.66317917190976,21.203185143507756,21.262687284267706,301245600
2016-06-27,21.06358528137207,21.29472680591838,20.940004716149474,21.28328348198799,181958400
2016-06-28,21.418304443359375,21.43432579438036,21.086469019760585,21.26039740707047,161779600
2016-06-29,21.603673934936523,21.63800215530146,21.42745655186589,21.505267301093472,146124000
2016-06-30,21.878299713134766,21.91720422098239,21.580792496292432,21.612831708167665,143345600
2016-07-01,21.944664001464844,22.077398857901848,21.816507172356477,21.853122660956362,104106000
2016-07-05,21.738706588745117,21.83253698680123,21.617414997897296,21.830247972066367,110820800
2016-07-06,21.86227798461914,21.892029925619067,21.596810005425958,21.649445100108103,123796400
2016-07-07,21.956111907958984,22.084268763824998,21.882879169463234,21.901186044582513,100558400
2016-07-08,22.125463485717773,22.17352230926833,21.981287015066112,22.081980944693143,115648400
